иниквъи ӄычавполпэрэгэ’м ынкъам пъомпъомъёчгынъым ынкъам эчг илгытэвкинэт яаёлӄылтэ	 и н и к въ и _ ӄ ы ч а в п о л п э р э г э ’ м _ ы н к ъ а м _ п ъ о м п ъ о м ъ ё ч г ы н ъ ы м _ ы н к ъ а м _ э ч г _ и л г ы т э в к и н э т _ я а ё л ӄ ы л т э _ 
тытэнмаквъакъым	 т ы т э н м а к в ъ а к ъ ы м _ 
тыч тынвэтгавъёлгытковын тивын миӈкыри мылӄытык	 т ы ч т ы н в э т г а в ъ ё л г ы т к о в ы н _ т и в ы н _ м и ӈ кы ри _ м ы л ӄ ы т ы к _ 
ынан иниквъи нанэ ковлёрвоо ковлёрва мыт мытрэетгъэ гыныгъярагты	 ы н а н и н ик въ и _ н а н э _ к о в л ё р в о о _ к о в л ё р в а _ м ы т _ м ы т рэ е т г ъ э _ г ы н ы г ъ я р а гты _ 
ынкы нэнъатчайгым	 ы н кы _ н э н ъ а т ч а й г ы м _ 
етгъэтъым мытэквэнмык элгыӄанъявэты	 е т г ъ э т ъ ы м _ м ы т э к в э н м ы к _ э л г ы ӄ а н ъ я в э т ы _ 
тыляма нынвилмури’м ныпъоӈгэлеморэ	 т ы л я м а _ н ы н в и л м у р и ’ м _ н ы п ъ о ӈ г э л е м о р э _ 
мытмачпъоӈгэлемыкъым чама ковлёрвыткольын митя ынин экык мытынӄамэтвавын	 м ы т м а ч п ъ о ӈ г э л е м ы к ъ ы м _ ч а м а _ к о в л ё р в ы тко л ь ы н _ м и т я _ ы н и н _ э к ы к _ м ы т ы н ӄ а м э т в а в ы н _ 
ӄы ӄы ӄэлёӄы’м я епэчги ачайоӄыӄамэтвакыльэн ынӈин лыгэн мытэквэнмык	 ӄ ы ӄ ы _ ӄ э л ё ӄ ы ’ м _ я _ е п э ч г и _ а ч а й о ӄ ы ӄ а м э т в а к ы л ь э н _ ы н ӈ и н _ л ы г э н _ м ы т э к в э н мык _ 
ынӄо илгыӄэнъевы мытыпкирмыкъым	 ы н ӄ о и л г ы ӄ э н ъ е в ы _ м ы т ы п к и р м ы к ъ ы м _ 
мытилгытэвмыкъым	 м ы т и л г ы т э в м ы к ъ ы м _ 
вэлыткорайпы мыттамыкъым мытxлепынӈэмыкъым	 в э л ы т к о р а й п ы _ м ы т т а м ы к ъ ы м _ м ы т x л е п ы н ӈ э м ы к ъ ы м _ 
лыгэн имыръэнутэт мытпиринэтъым	 л ы г э н и м ы ръэнутэ т _ м ы т п и р и н э т ъ ы м _ 
ынӄо мытрагтымык	 ы н ӄ о м ы т р а гты м ы к _ 
ытръэч	 ы т р ъ э ч 
пытӄайвэ мури ӄайкаврагыргын элгыӄанъявӈытаморэ эмрилгытэвӈэ	 п ы т ӄ а й в э _ м у р и _ ӄ а й к а в р а г ы р г ы н _ э л г ы ӄ а н ъ я в ӈ ы т а м о р э _ э м р и л г ы т э в ӈ э _ 
мытыпкирмык мытылгитэӈилгытэвмык гэлгитэӈычьэнмури	 м ы т ы п к и р м ы к _ м ы т ы л г и т э ӈ и л г ы т э в м ы к _ г э л г и т э ӈ ы чь э н м у р и _ 
ӈоонрэ тыляма элгыӄанъявэты гэмэчпъоӈгэлеморэ	 ӈ о о н рэ _ т ы л я м а _ э л г ы ӄ а н ъ я в э т ы _ г э м э ч п ъ о ӈ г э л е м о р э _ 
палӄынтанма элгыӄанъяквыпы нэмыӄэй гамачпъоӈгэлеморэ	 п а л ӄ ы н т а н м а _ э л г ы ӄ а н ъ я к в ы п ы _ н э м ы ӄ э й _ г а м а ч п ъ о ӈ г э л е м о р э _ 
илгыӄэнъевык нымэлмэлетӄин наӄам мурык нилетӄин	 и л г ы ӄ э н ъ е в ы к _ н ы м э л м э л е т ӄин _ н а ӄ а м _ м у р ы к _ н и л е т ӄ и н _ 
ынӄэн ӈуткэкин морыкаӈӄачормыльынэ аӈӄай нытваӄэн эӈэӈыльын	 ы н ӄ э н ӈ у т к э к и н _ м о р ы к а ӈ ӄ а ч о р м ы л ь ы н э _ а ӈ ӄ а й _ н ы тва ӄэн _ э ӈ э ӈ ы л ь ы н _ 
лымынӄо нылейвыӄин	 л ы м ы н ӄ о _ н ы л е й в ы ӄ и н _ 
къама ӄол нэнтыгъэн ынӄэнэ эвына ӄолӄочатльанма нэпиригъэн ӈутку танӈа	 к ъ а м а _ ӄ о л _ н э н т ы гъэ н _ ы н ӄ э н э _ э в ы н а _ ӄ о л ӄ о ч а т л ь а н м а _ н э п и р и гъэ н _ ӈ у т к у _ т а н ӈ а _ 
нэпиригъэнъым	 н э п и р и гъэ н ъ ы м _ 
ӈайыӄытрык вай ынкы нынтыӄинэт ынӄэн эӈэӈыльыт ынӄэ	 ӈ а й ы ӄ ы т р ы к _ в а й _ ы н кы _ ны н т ы ӄ и н э т _ ы н ӄ э н _ э ӈ э ӈ ы л ь ы т _ ы н ӄ э _ 
чит ынӄэнэ	 ч и т ы н ӄ э н э _ 
пэрэнвыкъымэ оттычанляйӈычыко нэ ныёйвыӄэн ныёӄэн рэнэ пылвынты рыпылвынтылгав вальын о’мрэты оттычанляйӈынъым	 п э р э н в ы к ъ ы м э _ о т т ы ч а н л я й ӈ ы ч ы к о _ н э _ н ы ё й в ы ӄ э н _ н ы ё ӄ э н _ р э н э _ п ы л в ы н т ы _ р ы п ы л в ы н т ы л г а в _ в а л ь ы н _ о ’ м р э т ы _ о т т ы ч а н л я й ӈ ы н ъ ы м _ 
ынкы нычамогъевӄэн тынык пэ нымкыӄин чамокытъым	 ы н кы _ ны ч а м о г ъ е в ӄэн _ т ы н ы к _ п э _ н ы мкы ӄин _ ч а м о к ы т ъ ы м _ 
ӄорыӈэ нэргыръоӄаат эвын чанляткынык гырголӈэ нывакъотваӄэн эвын чамоктэ йъэнкыӈ ынкы гэгтыткулеэт йъэнкыӈ нотач ы’лыткынык нытваӄэнат	 ӄ о р ы ӈ э _ н э р г ы ръо ӄ а а т _ э в ы н _ ч а н л я т к ы н ы к _ г ы р г о л ӈ э _ ны в а к ъ о тва ӄэн _ э в ы н _ ч а м о к т э _ й ъ э н к ы ӈ _ ы н кы _ г э г т ы т к у л е э т _ й ъ э н к ы ӈ _ н о т а ч _ ы ’ л ы т к ы н ы к _ н ы тва ӄ э н а т _ 
тытыл ааӈкы	 т ы т ы л а а ӈ к ы _ 
нымӈылёӄэн ытлён гэрэӄигыт кытвылӄун миӈкыри ганточгатэгыт	 н ы м ӈ ы л ё ӄ э н _ ы т л ё н _ г э р э ӄ игыт _ к ы т в ы л ӄ у н _ м и ӈ кы ри _ г а н т о ч г ат э г ы т _ 
нивӄин плеэн пчемытъэт ытръэч гъачаӈӈойгым	 н ив ӄин _ п л е э н _ п ч е м ы т ъ э т _ ы т р ъ э ч _ г ъ а ч а ӈ ӈ о й г ы м _ 
ипэмиӈкыри рээн нынтыӄин рээн нынлывэтӄин	 и п э м и ӈ к ы р и _ р э э н _ ны н т ы ӄин _ р э э н _ ны н л ы в э т ӄ и н _ 
ӄол нэнтыгъэн нэнлывэтгъэнъым	 ӄ о л н э нты гъэ н _ н э н л ы в э т г ъ э н ъ ы м _ 
люутэ нивӄээт этаны уйӈэ нъэлгъи	 л ю у т э _ н и в ӄ э э т _ э т а н ы _ у й ӈ э _ н ъ э л г ъ и _ 
люут ӈоонӄо омкытагнэпы пинтыӄэтгъи о’ро о’о о’раырыкагты нылеӄин	 л ю у т ӈ о о н ӄ о _ о м к ы т а г н э п ы _ п и н т ы ӄ э т гъ и _ о ’ р о _ о ’ о _ о ’ р а ы р ы к а гты _ н ы л е ӄин _ 
льэльэнры ӄынвэт льэленръугъи’м	 л ь э л ь э н р ы ӄ ы н в э т _ л ь э л е н р ъ у гъ и ’ м _ 
чымче ынкы вальын ыёогыргын омваанвыкэнъым	 ч ы м ч е _ ы н кы _ в а л ь ы н _ ы ё о г ы р г ы н _ о м в а а н в ы к э н ъ ы м _ 
льиннык навыквынэлгэтгъэнъым ынкы нэнпылӄэквъэн	 л ь и н н ы к _ н а в ы к в ы н э л г э т г ъ э н ъ ы м _ ы н кы _ н э н п ы л ӄ э к в ъ э н _ 
нэнпылӄэвынъым	 н э н п ы л ӄ э в ы н ъ ы м _ 
люут ӈоонӄо ӄолеыёогыргытагнэпыӈ выйигиӈэтэӈэ янот ынӄэнэ галгаӄай люут ыёогыргытагнэпы пиврэъим	 л ю у т ӈ о о н ӄ о _ ӄ о л е ы ё о г ы р г ы т а г н э п ы ӈ _ в ы й и г и ӈ э т э ӈ э _ я н о т _ ы н ӄ э н э _ г а л г а ӄ а й _ л ю у т _ ы ё о г ы р г ы т а г н э п ы _ п и в р э ъ и м _ 
пиврэ ынӄоры риӈэъи виг йыӈачыкогт йыӈэчыкутгъи ры ыны ыныгнотаӈӄачагты эквэтгъи	 п и в р э ы н ӄ о р ы _ р и ӈ э ъ и _ в и г _ й ы ӈ а ч ы к о г т _ й ы ӈ э ч ы к у т г ъ и _ р ы _ ы н ы _ ы н ы г н о т а ӈ ӄ а ч а гты _ э к в э т гъ и _ 
ӄолетъылёӈы ынӈэнӄачайпы ӄулийъилгыкэ пыкиргъиӈэ пыкиръэт магляльытъым иквъэт	 ӄ о л е т ъ ы л ё ӈ ы _ ы н ӈ э н ӄ а ч а й п ы _ ӄ у л и й ъ и л г ы к э _ п ы к и р гъ и ӈ э _ п ы к и р ъ э т _ м а г л я л ь ы т ъ ы м _ и к в ъ э т _ 
вынэ ӈан яра нытваӄэн	 в ы н э ӈ а н _ я р а _ н ы т в а ӄэн _ 
ынкы ярак тъылыӈӈогъэ чычетпэлӄэтэ итгъи	 ы н кы _ я р а к _ т ъ ы л ы ӈ ӈ о г ъ э _ ч ы ч е т п э л ӄ э т э _ и т гъ и _ 
ынӄэн этъым аӈӄак нъанэлёӄэн эчкимоч нэмэ	 ы н ӄ э н э т ъ ы м _ а ӈ ӄ а к _ н ъ а н э л ё ӄ э н _ э ч к и м о ч _ н э м э _ 
ынӄэнэ гэлыткынгыпы янотэ а’нэлётаӈа нинъэйӈэвӄаат ыннытэ мэй мэйӈыръаваӈӄытъана’м	 ы н ӄ э н э _ г э л ы т к ы н г ы п ы _ я н о т э _ а ’ н э л ё т а ӈ а _ н и н ъ э й ӈ э в ӄ а а т _ ы н н ы т э _ м э й _ м э й ӈ ы р ъ а в а ӈ ӄ ы т ъ а н а ’ м _ 
ынӄорыӈа ӈыронванныльына черунэӈ ӈалгычаронаӈыльын эюпинэӈ ынӄэнатаӈэ	 ы н ӄ о р ы ӈ а _ ӈ ы р о н в а н н ы л ь ы н а _ ч е р у н э ӈ _ ӈ а л г ы ч а р о н а ӈ ы л ь ы н _ э ю п и н э ӈ _ ы н ӄ э н а т а ӈ э _ 
рыпыткэвнинэт черутэ нэнагтоӄэнатъыма	 р ы п ы т к э в ни н э т _ ч е р у т э _ н э н а г т о ӄэна т ъ ы м а _ 
ынӈинэ эчкимочтэ нъанэлёӄэнат	 ы н ӈ и н э _ э ч к и м о ч т э _ н ъ а н э л ё ӄ э н а т _ 
ынӄорыӈа	 ы н ӄ о р ы ӈ а _ 
ынӄэнэ аӈӄалыгэнниӈыт гэчымъэв нывинӄээт гилйиӈкы вальыт	 ы н ӄ э н э _ а ӈ ӄ а л ы г э н н и ӈ ы т _ г э ч ы м ъ э в _ ны в и н ӄ э э т _ г и л й и ӈ к ы _ в а л ь ы т _ 
ныгилйиӈэтӄээтъым ынкъамэ	 н ы г и л й и ӈ э т ӄ э э т ъ ы м _ ы н к ъ а м э _ 
ынӄэнатаӈэ	 ы н ӄ э н а т а ӈ э _ 
ынӄэнатаӈ нычеруйивӄинэтъым	 ы н ӄ э н а т а ӈ _ н ы ч е р у й и в ӄинэ т ъ ы м _ 
ныгтоӄэнат	 н ы г т о ӄэна т _ 
ӄорыӈ энтк гэтэйкылин кинокэ	 ӄ о р ы ӈ _ э н т к _ г э т э й к ы л и н _ к и н о к э _ 
ы’твыӄэй пэнин ыргин	 ы ’ т в ы ӄ э й _ п э н и н _ ы р г и н _ 
гымнан гэмо ӄэлюӄ мури ӄорагынрэтыльыморэ	 г ы м н а н _ г э м о _ ӄ э л ю ӄ _ м у р и _ ӄ о р а г ы н р э т ы л ь ы м о р э _ 
ытръэч ынӄэнэ	 ы т р ъ э ч ы н ӄ э н э _ 
нымкъэв гэннулин нырагтыӈӈоӄэн	 н ы м к ъ э в _ г э н н у л и н _ н ы р а гты ӈ ӈ о ӄэн _ 
ынӈин киноплыткуъи	 ы н ӈ и н к и н о п л ы т к у ъ и _ 
гымнин гымнин ытля тэленъеп ганрагтатлен гымыкытлыгэ	 г ы м нин _ г ы м нин _ ы т л я _ т э л е н ъ е п _ г а н р а г т ат л е н _ г ы м ы к ы т л ы г э _ 
гымнин ытля тэленъеп ганрагтатлен ытлыгэ ринтыкэвнэ	 г ы м нин _ ы т л я _ т э л е н ъ е п _ г а н р а г т ат л е н _ ы т л ы г э _ р и н т ы к э в н э _ 
ныннын гымынин ытльакэн рултыӈэвыт	 н ы н н ы н _ г ы м ы н и н _ ы т л ь а к э н _ р у л т ы ӈ э в ы т _ 
рултыӈэвыт ытльата мури нэнмэйӈэвмык ытлыгэ чавчывак	 р у л т ы ӈ э в ы т ы т л ь а т а _ м у р и _ н э н м э й ӈ эв м ы к _ ы т л ы г э _ ч а в ч ы в а к _ 
мури ганымытваморэ майӈыярачыко ии	 м у р и г а н ы м ы т в а м о р э _ м а й ӈ ы я р а ч ы к о _ и и _ 
чит майӈыярачыко ӈиръэ ёрот ёрот	 ч и т м а й ӈ ы я р а ч ы к о _ ӈ и р ъ э _ ё р о т _ ё р о т _ 
ӄолеёрочыкоӈы’м нытваӄэнат эпэӄэй эпы	 ӄ о л е ё р о ч ы к о ӈ ы ’ м _ н ы тва ӄ э н а т _ э п э ӄ э й _ э п ы _ 
гымнин ытля нылгиным нэрмэӄин	 г ы м нин _ ы т л я _ н ы л г и н ы м _ н э р м э ӄин _ 
чама нылгинымигчирӄинэт ынин мынгыт	 ч а м а н ы л г и н ы м и г ч и р ӄ и н э т _ ы н и н _ м ы н г ы т _ 
колё мэ мынгыт маманэн ӄонпы нымигчирэтӄинэт нытэнэлгыӈӄинэт нувиӄинэт наймыӄэнат	 к о л ё м э _ м ы н г ы т _ м а м а н э н _ ӄ о н п ы _ ны м и г ч и р эт ӄ и н э т _ н ы т э н э л г ы ӈ ӄ и н э т _ н у в и ӄ и н э т _ н а й м ы ӄ э н а т _ 
танъярачыко нэнмэйӈэвмык ытльата ӄэльу ынан гэтэйкылин рэтэм яракэн	 т а н ъ я р а чыко _ н э н м э й ӈ эв м ы к _ ы т л ь а т а _ ӄ э л ь у _ ы н а н _ г э т э й к ы л и н _ р э т э м _ я р а к э н _ 
таӈванэван мури мын мынӈо’мык	 т а ӈ в а н э в а н _ м у р и _ м ы н _ м ы н ӈ о ’ мык _ 
майӈыӈэлвыл мурык гэнмэйӈэвлин ытлыгэ чама эпэнэ	 м а й ӈ ы ӈ э л в ы л _ м у р ы к _ г э н мэйӈ эв л и н _ ы т л ы г э _ ч а м а _ э п э н э _ 
энмэн гатвален валвийӈын	 э н м э н г а тва л е н _ в а л в и й ӈ ы н _ 
ымы игыт варкын	 ы м ы и г ы т _ в а р к ы н _ 
ытръэч	 ы т р ъ э ч 
